EncuestaViaje_id,EncuestaHogar_id,EncuestaPersona_id,Estrato,sexo,edad,parentesco,TamanoHogar,Motorizacion,zatHogar,MzatHogar,DptoHogar,Anillo,zonaimm,zato,MzatO,AnilloOrigenViaje,zatd,Mzatd,AnilloDestinoViaje,CategoriaViaje,CategoriaViajeHB,HaciaoDesdeEstudio,Numeroviaje,NUMEROETAPA,MedioTransporte,ModoDesagregado,ModoAgregado,ModoViajeCompleto,ModoPrincipal,ModoPrincipalAgregado,CUADRASCAMINADAS,CUADRASCAMINADASDESPUES,siesapie,MOTIVOCUADRASAPIE,MOTIVOCUADRASAPIEOTRO,TIPOESTACIONAMIENTO,COSTOESTTIEMPOENUM,COSTOESTACIONAMIENTO,CostoestacionamientoxViaje,CostoestacionamientoEnHogar,CostoEstacionamientoxViajeTotal,COSTOPEAJE,PERSONASCONUSTED,COSTOTAXI,PAGOUSTEDTAXI,PERSONASCONUSTEDTAXI,COSTOTAXIPagado,LINEAFERROCARRIL,ESTACIONENTRADAFERROCARRIL,ESTACIONSALIDAFERROCARRIL,LineaOmnibus,LineaOMNIBUSDESTINO,TIPOLINEAOMNIBUS,TIPOBOLETOOMNIBUS,BoletoOmnibus,BoletoOmnibusDesagregado,PuntoTransferencia,CANTIDADBOLETOSOMNIBUS,COSTOTARIFA,CostoTarifaxViaje,Ponderacion
1298,1289,1290,4,2,33,2,5 o mas Personas,Mas de Auto-Otro-Moto,37,2,1,Montevideo,Centro,36,2,Montevideo,37,2,Montevideo,Hogar-Otros,HBNW,0,8,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,329.3144842055
797,781,795,5,2,13,3,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,165,17,Primer Anillo,165,17,Primer Anillo,Hogar-Estudio,HBNW,1,2,1,10,Moto pasajero,Moto,Moto pasajero,Moto pasajero,Moto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
777,775,776,3,2,21,1,1 Persona,No Posee,12,1,1,Montevideo,Centro,12,1,Montevideo,155,14,Primer Anillo,Hogar-Otros,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,3,,0,,0,0,0,0,,,,,,,,,,,,121,Punta Carretas,5,8,Estudiante,Estudiante,,25,280,11.2,828.7678776497
778,775,776,3,2,21,1,1 Persona,No Posee,12,1,1,Montevideo,Centro,155,14,Primer Anillo,12,1,Montevideo,Hogar-Otros,HBNW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,2,,0,,0,0,0,0,,,,,,,,,,,,121,Ciudad Vieja,5,8,Estudiante,Estudiante,,25,280,11.2,828.7678776497
779,775,776,3,2,21,1,1 Persona,No Posee,12,1,1,Montevideo,Centro,12,1,Montevideo,39,2,Montevideo,Hogar-Trabajo,HBW,0,3,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,2,,0,,0,0,0,0,,,,,,,,,,,,121,Punta Carretas,5,8,Estudiante,Estudiante,,25,280,11.2,828.7678776497
780,775,776,3,2,21,1,1 Persona,No Posee,12,1,1,Montevideo,Centro,39,2,Montevideo,12,1,Montevideo,Hogar-Trabajo,HBW,0,4,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,1,,0,,0,0,0,0,,,,,,,,,,,,121,Ciudad Vieja,5,8,Estudiante,Estudiante,,25,280,11.2,828.7678776497
783,781,782,5,2,39,1,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,165,17,Primer Anillo,165,17,Primer Anillo,Hogar-Otros,HBNW,0,1,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,0,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
793,781,792,5,1,17,3,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,165,17,Primer Anillo,165,17,Primer Anillo,Hogar-Estudio,HBNW,1,1,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,0,0,,0,,4,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
794,781,792,5,1,17,3,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,165,17,Primer Anillo,165,17,Primer Anillo,Hogar-Estudio,HBNW,1,2,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,0,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
796,781,795,5,2,13,3,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,165,17,Primer Anillo,165,17,Primer Anillo,Hogar-Estudio,HBNW,1,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
798,781,795,5,2,13,3,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,165,17,Primer Anillo,101,15,Montevideo,Hogar-Otros,HBNW,0,3,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
799,781,795,5,2,13,3,5 o mas Personas,No Posee,165,17,3,Primer Anillo,,101,15,Montevideo,165,17,Primer Anillo,Hogar-Otros,HBNW,0,4,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,501.2061343052
804,801,803,3,1,41,4,2 Personas,No Posee,6,1,1,Montevideo,Centro,6,1,Montevideo,4,1,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,1,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,606.0867979506
819,817,818,3,1,46,1,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,7,1,Montevideo,5,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,8,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,481.2382324105
820,817,818,3,1,46,1,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,5,1,Montevideo,7,1,Montevideo,Hogar-Trabajo,HBW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,8,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,481.2382324105
822,817,821,3,1,20,3,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,7,1,Montevideo,1,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,1,,0,,0,0,0,0,,,,,,,,,,,,116,Ciudad Vieja,5,5,Boleto comun,Boleto comun,,1,16,16,481.2382324105
823,817,821,3,1,20,3,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,1,1,Montevideo,7,1,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,0,,0,,0,0,0,0,,,,,,,,,,,,407,,5,5,Boleto comun,Boleto comun,,1,16,16,481.2382324105
825,817,824,3,1,18,3,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,7,1,Montevideo,13,1,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,3,distancia,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,481.2382324105
826,817,824,3,1,18,3,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,13,1,Montevideo,7,1,Montevideo,Hogar-Estudio,HBNW,1,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,3,distancia,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,481.2382324105
828,817,827,3,2,44,2,3 o 4 Personas,No Posee,7,1,1,Montevideo,Centro,7,1,Montevideo,22,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,1,,0,,0,0,0,0,,,,,,,,,,,,300,,5,5,Boleto comun,Boleto comun,,1,16,16,481.2382324105
852,847,851,3,1,25,9,2 Personas,No Posee,5,1,1,Montevideo,Centro,5,1,Montevideo,12,1,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,9,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,698.9109021412
853,847,851,3,1,25,9,2 Personas,No Posee,5,1,1,Montevideo,Centro,12,1,Montevideo,5,1,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,9,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,698.9109021412
856,854,855,3,1,53,1,3 o 4 Personas,No Posee,6,1,1,Montevideo,Centro,6,1,Montevideo,1,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,2,,0,,0,0,0,0,,,,,,,,,,,,116,Ciudad Vieja,5,5,Boleto comun,Boleto comun,,1,16,16,586.6523214147
857,854,855,3,1,53,1,3 o 4 Personas,No Posee,6,1,1,Montevideo,Centro,1,1,Montevideo,6,1,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,5,,0,,0,0,0,0,,,,,,,,,,,,116,Pocitos,5,5,Boleto comun,Boleto comun,,1,16,16,586.6523214147
859,854,858,3,2,48,2,3 o 4 Personas,No Posee,6,1,1,Montevideo,Centro,6,1,Montevideo,47,2,Montevideo,Hogar-Salud,HBNW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,2,,0,,0,0,0,0,,,,,,,,,,,,407,Portones,5,5,Boleto comun,Boleto comun,,1,16,16,586.6523214147
860,854,858,3,2,48,2,3 o 4 Personas,No Posee,6,1,1,Montevideo,Centro,47,2,Montevideo,6,1,Montevideo,Hogar-Salud,HBNW,0,2,1,3,Taxi,Taxi - Remis,Taxi,Taxi,Taxi - Remis,0,0,,0,,0,0,0,0,,,,,60,2,1,0,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,586.6523214147
862,854,861,3,2,23,3,3 o 4 Personas,No Posee,6,1,1,Montevideo,Centro,6,1,Montevideo,1,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,2,,0,,0,0,0,0,,,,,,,,,,,,103,Aduana,5,5,Boleto comun,Boleto comun,,1,16,16,586.6523214147
1300,1289,1299,4,1,37,1,5 o mas Personas,Mas de Auto-Otro-Moto,37,2,1,Montevideo,Centro,37,2,Montevideo,26,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,329.3144842055
1301,1289,1299,4,1,37,1,5 o mas Personas,Mas de Auto-Otro-Moto,37,2,1,Montevideo,Centro,26,4,Montevideo,37,2,Montevideo,Hogar-Trabajo,HBW,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,5,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,329.3144842055
1303,1289,1302,4,1,6,3,5 o mas Personas,Mas de Auto-Otro-Moto,37,2,1,Montevideo,Centro,37,2,Montevideo,40,2,Montevideo,Hogar-Estudio,HBNW,1,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,329.3144842055
1304,1289,1302,4,1,6,3,5 o mas Personas,Mas de Auto-Otro-Moto,37,2,1,Montevideo,Centro,40,2,Montevideo,37,2,Montevideo,Hogar-Estudio,HBNW,1,2,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,329.3144842055
1307,1289,1306,4,2,52,14,5 o mas Personas,Mas de Auto-Otro-Moto,37,2,1,Montevideo,Centro,37,2,Montevideo,37,2,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,1,,0,,0,0,0,0,,,,,,,,,,,,326,,5,5,Boleto comun,Boleto comun,,1,16,16,329.3144842055
1311,1308,1310,4,1,42,1,5 o mas Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,36,2,Montevideo,54,11,Montevideo,Hogar-Trabajo,HBW,0,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,253.8069242432
1312,1308,1310,4,1,42,1,5 o mas Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,54,11,Montevideo,36,2,Montevideo,Hogar-Trabajo,HBW,0,2,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,6,,0,,0,0,0,0,,,,,,,,,,,,104,PLAZA INDEPENDENCIA,5,5,Boleto comun,Boleto comun,,1,16,16,253.8069242432
1322,1308,1320,4,2,17,4,5 o mas Personas,1 Auto-Otro,36,2,1,Montevideo,Centro,2,1,Montevideo,3,1,Montevideo,Otros,NHB,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,253.8069242432
1327,1324,1326,3,2,47,2,3 o 4 Personas,1 Auto-Otro,8,1,1,Montevideo,Centro,8,1,Montevideo,7,1,Montevideo,Hogar-Otros,HBNW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,1,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1073.4318198596
1328,1324,1326,3,2,47,2,3 o 4 Personas,1 Auto-Otro,8,1,1,Montevideo,Centro,7,1,Montevideo,4,1,Montevideo,Otros,NHB,0,2,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1073.4318198596
1329,1324,1326,3,2,47,2,3 o 4 Personas,1 Auto-Otro,8,1,1,Montevideo,Centro,4,1,Montevideo,8,1,Montevideo,Hogar-Trabajo,HBW,0,3,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,2,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1073.4318198596
1331,1324,1330,3,2,7,3,3 o 4 Personas,1 Auto-Otro,8,1,1,Montevideo,Centro,8,1,Montevideo,7,1,Montevideo,Hogar-Estudio,HBNW,1,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1073.4318198596
1332,1324,1330,3,2,7,3,3 o 4 Personas,1 Auto-Otro,8,1,1,Montevideo,Centro,7,1,Montevideo,8,1,Montevideo,Hogar-Estudio,HBNW,1,2,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,1073.4318198596
1341,1338,1340,3,1,62,2,3 o 4 Personas,No Posee,6,1,1,Montevideo,Centro,3,1,Montevideo,6,1,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,8,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,526.4339959465
1359,1357,1358,3,1,44,1,3 o 4 Personas,No Posee,21,4,1,Montevideo,Centro,21,4,Montevideo,21,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1360,1357,1358,3,1,44,1,3 o 4 Personas,No Posee,21,4,1,Montevideo,Centro,21,4,Montevideo,21,4,Montevideo,Hogar-Trabajo,HBW,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1362,1357,1361,3,1,17,4,3 o 4 Personas,No Posee,21,4,1,Montevideo,Centro,21,4,Montevideo,17,4,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,4,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1363,1357,1361,3,1,17,4,3 o 4 Personas,No Posee,21,4,1,Montevideo,Centro,17,4,Montevideo,21,4,Montevideo,Hogar-Estudio,HBNW,1,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,4,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1365,1357,1364,3,1,17,4,3 o 4 Personas,No Posee,21,4,1,Montevideo,Centro,21,4,Montevideo,17,4,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,4,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1366,1357,1364,3,1,17,4,3 o 4 Personas,No Posee,21,4,1,Montevideo,Centro,17,4,Montevideo,21,4,Montevideo,Hogar-Estudio,HBNW,1,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,4,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1785,1783,1784,4,2,34,2,3 o 4 Personas,1 Auto-Otro,22,1,1,Montevideo,Centro,22,1,Montevideo,11,1,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,4,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,270.6821681336
1382,1377,1378,3,1,38,1,3 o 4 Personas,Mas de Auto-Otro-Moto,21,4,1,Montevideo,Centro,21,4,Montevideo,21,4,Montevideo,Hogar-Otros,HBNW,0,4,1,9,Moto conductor,Moto,Moto conductor,Moto conductor,Moto,0,0,,0,,0,0,0,0,0,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1384,1377,1383,3,2,35,2,3 o 4 Personas,Mas de Auto-Otro-Moto,21,4,1,Montevideo,Centro,21,4,Montevideo,90,10,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,4,,0,,0,0,0,0,,,,,,,,,,,,79,c. vieja,5,5,Boleto comun,Boleto comun,,1,16,16,573.7308002698
1385,1377,1383,3,2,35,2,3 o 4 Personas,Mas de Auto-Otro-Moto,21,4,1,Montevideo,Centro,90,10,Montevideo,3,1,Montevideo,Otros,NHB,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,6,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1386,1377,1383,3,2,35,2,3 o 4 Personas,Mas de Auto-Otro-Moto,21,4,1,Montevideo,Centro,3,1,Montevideo,21,4,Montevideo,Hogar-Trabajo,HBW,0,3,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,8,,0,,0,0,0,0,,,,,,,,,,,,79,villa española,5,5,Boleto comun,Boleto comun,,1,16,16,573.7308002698
1388,1377,1387,3,1,8,3,3 o 4 Personas,Mas de Auto-Otro-Moto,21,4,1,Montevideo,Centro,21,4,Montevideo,21,4,Montevideo,Hogar-Estudio,HBNW,1,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,2,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1389,1377,1387,3,1,8,3,3 o 4 Personas,Mas de Auto-Otro-Moto,21,4,1,Montevideo,Centro,21,4,Montevideo,21,4,Montevideo,Hogar-Estudio,HBNW,1,2,1,10,Moto pasajero,Moto,Moto pasajero,Moto pasajero,Moto,0,0,,0,,0,0,0,0,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,573.7308002698
1392,1390,1391,4,1,60,1,3 o 4 Personas,1 Auto-Otro,8,1,1,Montevideo,Centro,8,1,Montevideo,32,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,1,0,0,0,0,,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,244.9029140257
1786,1783,1784,4,2,34,2,3 o 4 Personas,1 Auto-Otro,22,1,1,Montevideo,Centro,11,1,Montevideo,69,3,Montevideo,Otros,NHB,0,2,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,9,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,270.6821681336
1789,1783,1788,4,1,7,5,3 o 4 Personas,1 Auto-Otro,22,1,1,Montevideo,Centro,41,2,Montevideo,44,2,Montevideo,Otros,NHB,1,1,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,,,,0,,0,0,0,,,,,1,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,270.6821681336
1790,1783,1788,4,1,7,5,3 o 4 Personas,1 Auto-Otro,22,1,1,Montevideo,Centro,44,2,Montevideo,45,2,Montevideo,Otros,NHB,1,2,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,270.6821681336
1791,1783,1788,4,1,7,5,3 o 4 Personas,1 Auto-Otro,22,1,1,Montevideo,Centro,45,2,Montevideo,53,11,Montevideo,Otros,NHB,0,3,1,2,Auto pasajero,Auto,Auto pasajero,Auto pasajero,Auto,0,0,,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,270.6821681336
1793,1783,1792,4,1,36,1,3 o 4 Personas,1 Auto-Otro,22,1,1,Montevideo,Centro,22,1,Montevideo,33,4,Montevideo,Hogar-Trabajo,HBW,0,1,1,1,Auto conductor,Auto,Auto conductor,Auto conductor,Auto,0,0,,0,,3,1,16,16,0,16,,0,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,270.6821681336
1817,1815,1816,4,1,46,1,2 Personas,1 Auto-Otro,68,3,1,Montevideo,Centro,68,3,Montevideo,24,4,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,20,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,269.9482189867
1839,1837,1838,3,2,28,1,1 Persona,No Posee,67,3,1,Montevideo,Centro,67,3,Montevideo,69,3,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie menos de 10 cuadras,Pie,Pie,Pie,Pie,,0,5,0,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,457.302275346
1840,1837,1838,3,2,28,1,1 Persona,No Posee,67,3,1,Montevideo,Centro,69,3,Montevideo,19,1,Montevideo,Otros,NHB,1,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,20,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,457.302275346
1841,1837,1838,3,2,28,1,1 Persona,No Posee,67,3,1,Montevideo,Centro,19,1,Montevideo,47,2,Montevideo,Otros,NHB,1,3,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,30,3,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,457.302275346
1932,1930,1931,2,2,41,2,3 o 4 Personas,1 Moto,150,8,1,Montevideo,Oeste,150,8,Montevideo,138,6,Montevideo,Hogar-Otros,HBNW,0,1,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,13,1,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,304.3020983563
1933,1930,1931,2,2,41,2,3 o 4 Personas,1 Moto,150,8,1,Montevideo,Oeste,138,6,Montevideo,150,8,Montevideo,Hogar-Otros,HBNW,0,2,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,1,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,304.3020983563
1934,1930,1931,2,2,41,2,3 o 4 Personas,1 Moto,150,8,1,Montevideo,Oeste,150,8,Montevideo,138,6,Montevideo,Hogar-Otros,HBNW,0,3,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,15,1,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,304.3020983563
1935,1930,1931,2,2,41,2,3 o 4 Personas,1 Moto,150,8,1,Montevideo,Oeste,138,6,Montevideo,150,8,Montevideo,Hogar-Otros,HBNW,0,4,1,12,Pie 10 cuadras o mas,Pie,Pie,Pie,Pie,,0,20,1,,0,0,0,0,,,,,,,,,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,304.3020983563
1419,1417,1418,4,1,47,1,2 Personas,No Posee,68,3,1,Montevideo,Centro,68,3,Montevideo,2,1,Montevideo,Hogar-Trabajo,HBW,0,1,1,5,Omnibus Urbano,Omnibus,Omnibus,Omnibus,Omnibus,3.5,3,,0,,0,0,0,0,,,,,,,,,,,,103,pza. independencia,5,5,Boleto comun,Boleto comun,,1,16,16,293.8952384129
1420,1417,1418,4,1,47,1,2 Personas,No Posee,68,3,1,Montevideo,Centro,2,1,Montevideo,4,1,Montevideo,Otros,NHB,0,2,1,3,Taxi,Taxi - Remis,Taxi,Taxi,Taxi - Remis,0,0,,0,,0,0,0,0,,,,,64,1,0,64,,,,,,,0,SIN CONTESTAR,SIN CONTESTAR,,,,,293.8952384129
